ST_CASE,VEH_NO,PER_NO,AGE,SEX,PER_TYP,INJ_SEV,SEAT_POS,REST_USE,AIR_BAG,DRUGS,LOCATION,NUMOCCS,HIT_RUN,OWNER,V_CONFIG,HAZ_INV,TRAV_SP,DR_HGT,DR_WGT,PREV_SPD,SPEEDREL,VTRAFWAY,VNUM_LAN,VPROFILE,VPAVETYP,VSURCOND,P_CRASH1,P_CRASH2,DR_DRINK,VPICBODYCLASS,DRDISTRACT,DRIVERRF,DAY,MONTH,YEAR,DAY_WEEK,HOUR,RUR_URB,HARM_EV,RELJCT2,TYP_INT,REL_ROAD,LGT_COND,WEATHER,Fatality Rate (%)
60193,1,1,29,2,1,0,11,3,20,0,0,1,0,1,0,1,65,66,250,0,0,3,5,8,1,1,1,80,0,7,0,0,2,2,2020,1,21,2,8,18,1,1,2,10,50.0
60194,1,1,70,1,1,0,11,3,20,0,0,1,0,1,0,1,68,69,220,0,0,2,2,8,8,1,1,13,0,13,7,6,13,2,2020,5,13,2,14,1,1,2,1,1,50.0
60199,1,1,46,2,1,2,11,3,20,0,0,2,0,2,0,1,999,67,160,0,0,1,2,8,8,1,14,12,1,60,96,0,16,3,2020,2,12,2,38,1,1,4,1,1,50.0
60201,1,1,998,8,1,9,11,98,98,9,0,99,1,9,99,1,999,999,999,99,0,5,4,1,8,1,1,80,0,998,96,0,5,3,2020,5,20,2,8,1,1,1,3,1,33.33333333
60209,1,1,47,1,1,0,11,3,20,0,0,1,0,3,1,1,30,70,165,0,0,5,5,1,2,2,1,80,0,11,0,0,16,3,2020,2,1,2,8,1,1,1,3,2,50.0
60210,1,1,77,1,1,4,11,20,20,9,0,1,0,1,0,1,28,70,185,0,4,2,3,8,2,1,1,50,0,60,96,0,4,3,2020,4,14,2,12,1,1,1,1,1,33.33333333
60211,1,1,43,1,1,2,11,3,20,0,0,1,0,3,7,1,58,67,150,0,4,3,2,1,2,1,1,50,0,66,0,0,28,1,2020,3,6,2,12,1,1,1,4,1,40.0
60214,1,1,35,1,1,4,11,20,20,9,0,1,0,1,0,1,998,71,180,0,0,3,5,5,8,2,14,13,0,60,96,0,15,3,2020,1,5,2,35,1,1,4,2,2,100.0
60215,1,1,25,1,1,3,11,20,1,0,0,99,1,2,0,1,96,67,180,0,3,1,4,1,2,1,6,80,1,60,96,36,23,2,2020,1,0,2,8,1,1,1,3,1,50.0
60216,1,1,30,2,1,4,11,20,9,0,0,1,0,1,0,1,90,66,180,0,0,3,4,1,8,2,1,54,1,3,96,51,17,1,2020,6,3,2,12,1,1,1,2,1,50.0
60218,1,1,27,2,1,0,11,3,20,0,0,1,0,1,0,1,70,69,155,0,0,3,3,8,2,1,1,80,0,13,0,0,24,3,2020,3,3,2,8,1,1,1,2,1,50.0
60223,1,1,35,1,1,4,11,20,1,9,0,1,0,1,0,1,999,70,350,0,4,3,3,8,1,1,1,51,0,60,96,0,5,3,2020,5,2,2,12,1,1,1,2,1,50.0
60224,1,1,27,1,1,0,11,3,20,0,0,1,0,2,0,1,38,68,235,0,4,1,2,1,8,1,1,83,0,95,0,10,24,2,2020,2,18,2,9,3,3,1,3,1,50.0
60226,1,1,44,1,1,4,11,3,20,0,0,1,0,1,0,1,999,77,280,0,0,3,4,8,2,1,1,98,0,60,0,0,29,2,2020,7,12,2,16,1,1,1,1,1,100.0
60228,1,1,999,9,1,0,11,99,99,9,0,99,1,9,99,1,15,999,999,99,0,2,3,1,2,1,1,80,0,999,0,0,17,2,2020,2,5,2,8,1,1,1,2,1,50.0
60229,1,1,19,1,1,4,11,20,20,0,0,1,0,1,0,1,998,66,160,1,0,1,2,1,2,1,1,17,1,69,0,39,24,3,2020,3,18,2,12,2,2,1,1,10,33.33333333
60230,1,1,89,1,1,4,11,20,9,9,0,2,0,1,0,1,999,67,163,0,0,6,1,8,8,1,1,12,0,2,96,0,29,1,2020,4,19,2,33,5,1,4,3,1,100.0
60231,1,1,34,2,1,0,11,3,20,0,0,1,0,1,0,1,60,69,180,0,0,1,2,8,2,2,2,80,0,13,96,0,17,3,2020,3,6,2,8,1,1,1,2,10,50.0
60233,1,1,20,1,1,4,11,3,20,0,0,1,0,2,0,1,90,70,182,0,2,3,4,6,1,1,14,6,0,5,96,0,14,3,2020,7,17,2,59,1,1,8,1,10,100.0
60235,1,1,22,1,1,4,11,3,9,9,0,2,0,2,0,1,998,77,200,0,4,3,3,1,2,1,15,11,1,13,96,0,31,3,2020,3,1,2,12,1,1,1,2,1,25.0
60236,1,1,22,2,1,3,11,3,8,0,0,2,0,2,0,1,90,63,175,1,4,2,2,1,2,1,1,51,1,3,96,0,14,2,2020,6,1,2,12,1,1,1,2,1,33.33333333
60240,1,1,51,1,1,3,11,3,9,0,0,2,0,1,0,1,70,66,160,0,0,3,4,8,1,1,1,13,0,7,0,0,2,2,2020,1,16,2,35,1,1,4,1,1,50.0
60245,1,1,22,1,1,4,11,3,9,0,0,1,0,1,0,1,998,53,170,0,0,1,2,1,2,1,1,14,1,13,96,39,17,1,2020,6,20,2,39,3,3,4,3,1,100.0
60246,1,1,27,1,1,4,11,3,9,9,0,1,0,1,0,1,999,72,207,1,0,6,1,8,1,1,14,13,0,7,96,0,23,3,2020,2,15,2,24,5,1,4,1,1,100.0
60251,1,1,29,1,1,0,11,3,20,0,0,2,0,1,0,1,72,66,170,0,0,3,3,8,8,1,1,80,0,13,96,0,5,1,2020,1,22,2,8,1,1,1,3,1,33.33333333
60252,1,1,57,2,1,0,11,3,20,0,0,1,0,1,0,1,55,70,165,0,0,3,2,8,2,1,1,80,0,7,0,0,21,2,2020,6,22,2,8,1,1,1,3,1,50.0
60257,1,1,62,1,1,4,11,20,9,0,0,1,0,1,0,1,25,69,295,0,0,1,2,8,2,2,14,10,0,95,96,28,18,3,2020,4,13,2,12,1,1,1,1,10,50.0
60258,1,1,27,2,1,4,11,20,20,9,0,2,0,1,0,1,65,61,130,0,0,3,6,1,1,1,15,13,0,13,0,0,19,2,2020,4,13,2,33,1,1,4,1,1,50.0
60262,1,1,26,1,1,0,11,3,9,0,0,1,0,1,0,1,70,71,260,0,0,3,5,1,1,1,1,50,0,13,96,0,17,2,2020,2,21,2,12,1,1,1,2,1,50.0
60263,1,1,55,1,1,4,11,20,20,9,0,1,0,1,0,1,70,69,210,0,0,3,5,1,8,1,14,12,0,81,0,0,16,2,2020,1,16,2,25,1,1,3,1,1,100.0
60265,1,1,38,2,1,4,11,3,9,1,0,1,0,1,0,1,70,64,180,0,0,6,2,1,2,1,1,13,1,13,96,0,4,2,2020,3,0,2,14,5,1,2,3,1,100.0
60269,1,1,999,9,1,0,11,99,99,9,0,99,1,9,99,1,60,999,999,99,4,1,6,8,8,2,14,80,0,999,96,38,13,3,2020,6,23,2,8,1,1,1,3,10,50.0
60270,1,1,999,9,1,0,11,99,99,9,0,99,1,9,99,1,999,999,999,99,0,1,2,1,2,1,1,80,0,999,96,999,15,2,2020,7,99,2,8,1,1,1,2,1,50.0
60271,1,1,48,2,1,4,11,3,9,9,0,1,0,2,0,1,998,62,130,0,4,2,2,6,8,1,14,12,0,13,96,0,10,1,2020,6,16,2,33,1,1,3,1,1,100.0
60272,1,1,73,1,1,4,11,3,9,0,0,1,0,1,0,1,0,73,220,0,0,2,4,8,2,1,5,53,0,13,96,999,9,1,2020,5,15,2,12,3,2,1,1,1,50.0
60273,1,1,27,1,1,0,11,20,9,0,0,99,1,1,0,1,100,69,160,0,4,3,3,8,8,1,1,51,1,13,96,0,2,2,2020,1,1,2,12,1,1,1,2,10,50.0
60275,1,1,999,9,1,9,11,98,98,9,0,99,1,9,0,1,998,999,999,99,3,5,3,1,2,1,1,80,0,7,96,0,1,2,2020,7,23,2,8,1,1,1,3,1,50.0
60276,1,1,24,1,1,0,11,3,20,0,0,1,0,1,0,1,35,68,130,2,0,1,2,1,2,1,1,80,0,3,0,0,16,1,2020,5,4,2,8,1,1,1,2,1,50.0
60279,1,1,36,1,1,0,11,3,20,0,0,1,0,1,0,1,65,63,150,0,0,6,2,8,2,1,2,80,0,13,0,0,16,2,2020,1,1,2,8,20,1,1,2,1,50.0
60282,1,1,24,1,1,4,11,20,20,0,0,1,0,2,0,1,85,66,175,0,0,3,3,8,2,1,15,11,1,80,96,27,21,2,2020,6,18,2,12,1,1,1,2,10,50.0
60283,1,1,29,2,1,3,11,20,8,1,0,3,0,2,0,1,81,64,160,0,4,3,5,6,1,2,14,6,0,7,96,0,14,3,2020,7,2,2,14,1,1,3,2,10,14.28571429
60285,1,1,999,9,1,9,11,99,99,9,0,99,1,9,99,1,999,999,999,99,4,5,5,1,2,1,1,80,0,999,96,999,24,1,2020,6,22,2,8,1,1,1,3,1,50.0
60286,1,1,32,1,1,0,11,3,9,0,0,2,0,2,0,1,110,67,170,0,4,3,5,1,2,1,1,80,1,13,0,0,19,1,2020,1,1,2,8,1,1,1,2,10,33.33333333
60287,1,1,29,1,1,0,11,3,20,0,0,1,0,1,0,1,998,72,250,0,0,1,2,8,2,1,14,80,0,7,0,0,30,3,2020,2,6,2,8,1,1,1,2,1,50.0
60288,1,1,31,1,1,4,11,20,20,0,0,1,0,1,0,1,999,69,190,0,4,6,2,1,1,1,14,13,0,80,96,0,18,2,2020,3,22,2,1,5,1,4,3,10,33.33333333
60290,1,1,34,1,1,4,11,20,20,0,0,1,0,1,0,1,999,75,175,0,0,1,2,8,8,1,14,10,1,94,96,28,30,1,2020,5,18,2,12,1,1,1,2,1,50.0
60292,1,1,45,1,1,0,11,3,20,0,0,1,0,2,0,1,55,70,150,0,0,3,4,1,1,2,1,80,0,7,0,0,15,3,2020,1,3,2,8,18,1,1,2,2,50.0
60293,1,1,26,1,1,4,11,3,20,9,0,1,0,2,0,1,80,70,260,0,4,6,3,8,2,1,14,12,0,3,96,0,28,2,2020,6,0,2,39,5,1,4,3,1,100.0
60296,1,1,999,9,1,0,11,99,99,9,0,99,1,9,99,1,999,999,99,99,9,9,2,1,2,1,1,80,0,999,99,999,8,3,2020,1,20,2,8,1,1,1,3,1,50.0
60299,1,1,36,1,1,4,11,3,9,9,0,1,0,2,0,1,999,72,181,1,4,6,2,8,2,1,1,12,0,7,96,0,12,4,2020,1,2,2,59,5,1,8,3,1,100.0
60300,1,1,34,1,1,3,11,20,9,1,0,3,0,2,0,1,70,69,150,0,0,3,2,8,8,1,1,13,0,7,3,0,18,4,2020,7,10,2,38,1,1,4,1,10,33.33333333
60301,1,1,51,1,1,4,11,20,9,9,0,1,0,1,0,1,55,70,200,0,0,1,2,8,2,1,1,13,0,7,96,0,17,2,2020,2,17,2,59,1,1,4,1,1,100.0
60303,1,1,68,1,1,4,11,3,9,9,0,1,0,1,0,1,90,63,140,0,4,3,6,8,8,1,1,12,0,7,96,28,31,3,2020,3,10,2,25,1,1,3,1,1,100.0
60304,1,1,67,1,1,4,11,3,9,9,0,1,0,1,0,1,999,69,185,0,0,1,5,1,2,2,1,9,0,3,0,0,26,3,2020,5,6,2,12,1,1,1,4,1,100.0
60306,1,1,36,1,1,0,11,3,20,0,0,1,0,1,6,2,55,67,200,0,0,3,5,1,2,1,1,80,0,66,0,0,30,1,2020,5,19,2,8,18,1,1,3,1,50.0
60307,1,1,23,2,1,4,11,3,20,9,0,2,0,2,0,1,70,64,120,0,0,1,2,1,2,1,6,54,0,15,0,28,16,4,2020,5,16,2,12,1,1,1,1,1,100.0
60309,1,1,23,2,1,1,11,3,20,0,0,2,0,2,0,1,998,59,150,0,0,1,2,1,2,1,11,17,0,5,96,0,22,4,2020,4,16,2,12,2,2,1,1,1,33.33333333
60312,1,1,56,1,1,3,11,3,9,0,0,2,0,1,0,1,55,69,180,0,0,1,3,5,2,1,14,62,0,2,0,0,6,2,2020,5,18,2,12,1,1,1,1,1,33.33333333
60313,1,1,32,1,1,4,11,3,9,1,0,1,0,1,0,1,65,72,185,0,0,3,5,8,2,2,1,13,0,13,96,0,24,3,2020,3,0,2,24,1,1,4,2,10,100.0
60314,1,1,64,1,1,4,11,20,20,1,0,1,0,1,0,1,999,72,220,0,4,3,7,1,1,1,1,50,0,81,0,0,23,1,2020,5,18,2,12,1,1,1,3,1,50.0
60320,1,1,24,1,1,4,11,20,8,0,0,1,0,1,0,1,70,65,140,0,4,3,4,8,1,2,1,12,1,3,96,0,4,4,2020,7,14,2,14,19,1,3,1,2,100.0
60321,1,1,18,2,1,4,11,3,20,0,0,1,0,2,0,1,75,60,110,0,0,3,5,8,2,1,1,54,1,13,96,51,16,2,2020,1,4,2,12,1,1,1,2,1,50.0
60322,1,1,54,1,1,4,11,20,20,9,0,1,0,1,0,1,998,71,240,0,4,3,7,8,8,1,1,50,0,85,96,0,5,3,2020,5,19,2,12,1,1,1,3,1,33.33333333
60323,1,1,20,1,1,4,11,20,20,0,0,1,0,1,0,1,999,72,164,0,4,3,7,8,8,2,17,6,1,3,0,0,10,3,2020,3,0,2,25,1,1,3,2,2,50.0
60324,1,1,55,1,1,0,11,3,20,0,0,1,0,1,0,1,998,73,180,1,0,5,5,8,2,1,1,83,0,13,0,0,25,4,2020,7,20,2,9,1,1,1,3,1,50.0
60326,1,1,35,1,1,4,11,20,9,0,0,1,0,2,0,1,73,76,480,0,0,2,3,1,2,1,1,12,1,13,96,51,27,2,2020,5,3,2,33,3,2,12,3,1,50.0
60328,1,1,43,1,1,4,11,20,20,0,0,1,0,1,0,1,998,65,145,1,0,3,3,1,8,1,15,10,0,80,0,27,5,3,2020,5,9,2,12,1,1,1,1,1,33.33333333
60329,1,1,53,1,1,4,11,20,20,0,0,1,0,1,0,1,51,72,190,0,3,2,3,1,2,1,1,62,0,80,0,0,11,1,2020,7,10,2,12,2,3,1,1,1,50.0
60332,1,1,34,1,1,0,11,99,20,9,0,1,1,2,0,1,998,67,145,0,0,1,2,1,8,1,13,82,0,60,0,36,29,2,2020,7,15,2,8,8,1,5,1,1,50.0
60335,1,1,26,1,1,4,11,20,20,0,0,1,0,1,0,1,999,65,160,0,0,1,2,8,2,1,1,12,1,60,99,0,27,4,2020,2,5,2,1,1,1,4,4,1,100.0
60337,1,1,64,2,1,4,11,20,8,0,0,1,0,1,0,1,53,63,180,0,0,1,2,8,2,1,1,13,1,5,96,0,25,3,2020,4,14,2,42,1,1,4,1,1,100.0
60338,1,1,23,2,1,2,11,3,20,0,0,1,0,1,0,1,998,69,155,0,0,2,3,6,8,1,1,80,0,3,96,0,16,4,2020,5,21,2,8,1,1,1,2,1,50.0
60339,1,1,22,1,1,0,11,3,20,0,0,1,0,2,0,1,45,68,130,0,0,6,1,8,2,1,1,83,0,7,0,0,28,4,2020,3,11,2,9,5,1,1,1,1,50.0
60340,1,1,37,1,1,0,11,3,20,0,0,1,0,1,0,1,55,69,238,0,0,1,5,1,2,2,1,83,0,7,0,0,16,3,2020,2,5,2,9,1,1,1,2,2,50.0
60341,1,1,18,1,1,2,11,3,20,0,0,2,0,2,0,1,90,73,140,0,0,3,5,8,2,2,1,13,0,7,0,0,15,3,2020,1,4,2,33,19,1,4,2,2,50.0
60342,1,1,23,1,1,4,11,3,9,9,0,2,0,1,0,1,110,70,180,0,9,3,5,8,8,2,1,6,1,13,96,0,7,3,2020,7,23,2,1,1,1,4,2,10,50.0
60343,1,1,50,1,1,4,11,20,9,0,0,1,0,1,0,1,999,72,160,0,0,3,3,1,2,1,14,12,0,13,0,0,14,2,2020,6,16,2,25,1,1,3,1,1,50.0
60346,1,1,999,9,1,0,11,99,99,9,0,99,1,9,99,1,999,999,999,99,9,3,4,8,1,1,15,53,0,999,99,28,6,3,2020,6,5,2,12,1,1,1,3,1,50.0
60347,1,1,57,1,1,0,11,3,20,9,0,99,1,1,0,1,998,68,175,1,4,3,5,1,2,1,1,80,0,7,96,91,21,2,2020,6,2,2,8,1,1,1,2,1,50.0
60348,1,1,51,2,1,0,11,3,20,0,0,1,0,1,0,1,5,62,120,0,0,1,2,1,2,1,1,83,0,60,96,31,16,2,2020,1,17,2,15,3,3,1,1,1,33.33333333
60349,1,1,999,9,1,0,11,99,99,9,0,99,1,9,99,1,65,999,999,99,0,3,5,1,1,1,1,80,0,999,99,999,31,3,2020,3,21,2,8,18,1,1,3,1,50.0
60350,1,1,63,2,1,0,11,3,20,0,0,1,0,1,0,1,5,64,150,0,0,0,0,0,0,0,13,80,0,13,0,999,3,2,2020,2,12,2,8,4,1,1,1,1,50.0
60352,1,1,33,1,1,4,11,20,20,9,0,1,0,1,0,1,999,72,185,0,4,3,4,1,1,1,15,51,0,80,96,0,24,2,2020,2,5,2,12,1,1,1,3,1,25.0
60353,1,1,51,1,1,0,11,3,20,0,0,1,0,3,1,1,39,69,240,0,0,5,5,8,8,1,1,80,0,11,0,0,11,2,2020,3,20,2,8,1,1,1,3,1,50.0
60354,1,1,999,9,1,0,11,99,99,9,0,99,1,9,99,1,999,999,999,99,0,5,5,1,2,1,1,80,0,999,96,999,13,2,2020,5,1,2,8,1,1,1,2,1,50.0
60357,1,1,999,9,1,0,11,99,99,9,0,99,1,9,99,1,999,999,999,99,9,3,4,1,8,1,1,80,0,999,99,999,5,4,2020,1,21,2,8,1,1,1,3,1,50.0
60360,1,1,61,1,1,4,11,3,9,9,0,1,0,1,0,1,80,68,228,0,4,3,5,1,1,1,1,50,0,60,0,0,26,4,2020,1,22,2,12,1,1,1,3,1,33.33333333
60364,1,1,31,1,1,0,11,3,20,0,0,2,0,1,0,1,48,68,165,1,0,3,3,1,1,1,14,80,0,7,0,0,18,1,2020,7,19,2,8,18,1,1,3,1,33.33333333
60365,1,1,26,1,1,0,11,3,20,0,0,1,0,2,0,1,998,66,185,1,4,2,2,8,2,1,1,13,0,13,96,0,10,3,2020,3,11,2,33,1,1,4,1,10,33.33333333
60367,1,1,60,1,1,0,11,3,20,0,0,1,0,1,0,1,40,65,145,0,0,2,4,2,8,2,1,80,0,7,96,0,22,3,2020,1,19,2,8,3,2,1,3,2,50.0
60368,1,1,23,1,1,4,11,20,9,1,0,1,0,2,0,1,999,68,165,0,0,1,2,8,2,1,1,17,1,7,96,39,3,2,2020,2,5,2,12,2,2,1,3,1,50.0
60370,1,1,43,1,1,4,11,3,20,0,0,1,0,1,0,1,85,74,230,0,4,3,3,1,1,1,1,13,1,13,96,0,29,3,2020,1,9,2,38,1,1,4,1,10,100.0
60375,1,1,47,1,1,4,11,20,20,9,0,1,0,1,0,1,999,71,200,0,0,1,2,1,2,1,1,13,0,82,0,31,27,4,2020,2,16,2,24,1,1,4,1,1,100.0
60382,1,1,32,1,1,0,11,3,20,0,0,1,0,1,0,1,60,71,165,2,0,1,2,8,2,1,1,83,0,60,96,35,8,5,2020,6,20,2,9,1,1,1,2,1,50.0
60383,1,1,44,1,1,4,11,20,20,9,0,1,0,2,0,1,45,67,177,1,4,1,2,5,2,1,14,6,0,80,96,0,25,3,2020,4,11,2,1,1,1,1,1,1,100.0
60384,1,1,36,1,1,4,11,3,9,1,0,2,0,1,0,1,63,68,180,0,0,3,4,1,1,2,1,13,0,13,96,0,10,4,2020,6,6,2,42,1,1,4,1,10,50.0
60385,1,1,16,1,1,4,11,20,20,1,0,4,0,2,0,1,70,69,180,0,4,1,2,1,2,1,14,6,1,60,0,73,11,1,2020,7,22,2,43,1,1,4,2,1,50.0
60386,1,1,54,1,1,0,11,3,20,0,0,1,0,1,0,1,998,72,180,0,0,5,5,8,8,1,11,15,1,60,96,38,14,2,2020,6,17,2,12,2,2,1,5,1,50.0
60387,1,1,63,1,1,4,11,99,20,1,0,1,0,1,0,1,999,73,213,0,9,2,2,1,2,1,1,13,0,60,96,0,2,2,2020,1,99,2,33,1,1,4,2,1,100.0
60388,1,1,45,1,1,4,11,3,9,1,0,2,0,2,0,1,999,70,190,0,0,3,3,1,2,1,1,13,1,1,96,52,22,2,2020,7,19,2,38,1,1,4,2,1,50.0
60391,1,1,33,1,1,4,11,20,20,9,0,1,0,1,0,1,999,66,158,0,0,6,3,8,1,1,1,13,1,80,96,0,23,2,2020,1,3,2,25,5,1,4,2,1,100.0
60393,1,1,29,1,1,0,11,99,99,9,0,99,0,1,0,1,999,66,175,0,9,1,2,8,2,1,1,80,0,2,96,0,2,1,2020,5,21,2,8,1,1,2,2,10,50.0
60395,1,1,18,2,1,2,11,3,8,0,0,2,0,1,0,1,90,61,93,0,0,3,4,1,2,1,1,13,1,13,96,0,23,2,2020,1,3,2,35,19,1,8,3,10,50.0
60396,1,1,21,2,1,4,11,3,9,9,0,1,0,2,0,1,65,64,160,0,0,3,5,8,2,1,1,13,0,13,96,0,20,2,2020,5,2,2,59,1,1,8,3,1,100.0
60398,1,1,24,1,1,0,11,3,20,0,0,1,0,2,0,1,70,71,165,0,0,3,6,8,1,1,14,80,0,7,0,0,15,3,2020,1,22,2,8,18,1,1,2,1,20.0
60399,1,1,68,1,1,4,11,3,20,0,0,2,0,1,0,1,50,66,240,0,4,6,2,1,8,1,14,13,0,13,96,0,14,1,2020,3,17,2,42,5,1,4,3,1,50.0
60400,1,1,19,1,1,3,11,99,9,1,0,2,0,1,0,1,86,66,155,0,4,8,5,1,2,1,1,17,0,13,0,39,10,2,2020,2,16,2,12,2,3,1,1,1,14.28571429
60403,1,1,30,1,1,4,11,20,9,9,0,1,0,1,0,1,999,63,140,0,0,1,2,8,2,1,1,13,1,7,0,28,11,4,2020,7,4,2,30,1,1,4,3,10,100.0
60404,1,1,66,2,1,4,11,3,9,0,0,1,0,2,0,1,70,61,160,0,0,3,3,1,2,1,15,53,0,2,0,27,27,3,2020,6,9,2,12,1,1,1,1,10,50.0
60406,1,1,25,1,1,0,11,99,9,9,0,3,0,2,0,1,999,67,170,0,0,3,5,1,2,1,1,13,0,7,0,0,19,3,2020,5,21,2,25,1,1,4,2,1,33.33333333
60408,1,1,23,1,1,4,11,3,9,0,0,1,0,1,0,1,65,69,145,0,4,3,4,1,1,1,1,51,1,13,96,0,26,2,2020,4,2,2,12,1,1,1,3,1,50.0
60409,1,1,44,1,1,0,11,3,20,0,0,1,0,3,6,1,55,69,190,0,0,3,6,1,1,1,1,80,0,66,96,0,9,2,2020,1,21,2,8,1,1,1,3,1,16.66666667
60412,1,1,25,1,1,4,11,3,20,9,0,1,0,2,0,1,999,68,150,0,0,2,3,8,8,1,1,11,0,13,0,28,4,5,2020,2,10,2,35,1,1,4,1,1,100.0
60415,1,1,41,1,1,0,11,3,20,0,0,1,0,2,0,1,35,65,150,0,0,1,4,1,2,1,1,80,0,60,0,0,4,2,2020,3,19,2,8,1,1,1,3,1,50.0
60419,1,1,55,1,1,0,11,3,20,0,0,1,0,1,21,1,15,65,125,0,0,1,2,1,2,1,11,83,0,62,0,10,17,1,2020,6,13,2,15,3,2,1,1,1,50.0
60420,1,1,999,1,1,4,11,3,9,9,0,1,0,4,0,1,100,999,999,99,4,3,4,8,2,2,1,6,0,13,96,0,16,1,2020,5,23,2,24,1,1,4,2,2,100.0
60422,1,1,60,1,1,0,11,3,9,0,0,1,0,1,0,1,57,71,250,0,4,3,2,8,8,1,14,50,0,13,96,0,24,3,2020,3,2,2,12,1,1,1,2,10,50.0
60425,1,1,43,1,1,4,11,20,8,0,0,1,0,2,0,1,75,67,194,0,0,3,2,8,1,1,1,13,1,60,96,51,18,4,2020,7,21,2,23,19,1,3,3,10,100.0
60429,1,1,91,1,1,4,11,3,9,0,0,1,0,1,0,1,60,68,180,0,0,3,3,6,2,1,14,12,0,7,96,28,6,5,2020,4,18,2,25,1,1,3,1,1,100.0
60430,1,1,35,1,1,4,11,20,9,9,0,1,0,4,0,1,90,71,170,0,0,3,4,1,1,1,1,98,0,7,96,0,15,5,2020,6,21,2,25,1,1,3,3,1,50.0
60432,1,1,55,2,1,4,11,3,20,0,0,1,0,2,0,1,998,64,160,0,0,1,2,8,8,1,1,13,0,13,96,28,7,5,2020,5,15,2,59,1,1,4,1,1,100.0
60436,1,1,24,1,1,2,11,3,20,0,0,1,0,2,0,1,65,70,195,1,0,3,4,1,2,1,1,80,0,8,96,0,17,4,2020,6,8,2,8,1,1,1,1,10,50.0
60438,1,1,39,1,1,0,11,3,20,0,0,1,0,1,0,1,55,75,290,0,0,3,3,1,8,1,1,80,0,13,96,0,7,5,2020,5,21,2,8,1,1,1,3,1,50.0
60440,1,1,62,2,1,4,11,3,9,9,0,1,0,1,0,1,8,64,175,0,0,6,2,5,2,1,1,13,0,7,96,0,24,2,2020,2,3,2,1,5,1,4,2,1,100.0
60441,1,1,23,1,1,3,11,3,8,0,0,2,0,2,0,1,85,68,260,1,4,3,3,1,2,1,15,51,0,13,96,74,16,4,2020,5,9,2,12,1,1,1,1,1,33.33333333
60442,1,1,64,1,1,4,11,2,20,9,0,2,0,1,99,1,999,72,240,0,4,1,2,1,2,1,14,12,0,999,96,28,11,4,2020,7,15,2,42,1,1,4,1,10,100.0
60446,1,1,24,1,1,4,11,20,20,9,0,1,0,2,0,1,999,71,155,0,4,6,1,5,2,1,14,6,0,13,96,0,22,5,2020,6,0,2,14,5,1,4,2,1,50.0
60448,1,1,28,1,1,0,11,3,20,0,0,1,0,1,0,1,50,68,194,0,0,3,5,1,8,2,1,80,0,13,0,0,22,3,2020,1,20,2,8,1,1,1,3,2,50.0
60454,1,1,41,1,1,4,11,99,9,9,0,1,0,2,0,1,55,70,200,0,0,2,4,8,2,1,1,62,0,13,96,39,12,5,2020,3,14,2,12,2,2,1,1,1,16.66666667
60456,1,1,31,1,1,4,11,20,20,9,0,1,0,2,0,1,60,69,200,0,4,3,5,1,8,1,15,51,0,7,0,0,22,2,2020,7,23,2,12,1,1,1,3,1,33.33333333
60457,1,1,58,1,1,0,11,3,20,0,0,1,0,3,6,1,55,69,189,0,0,3,2,8,8,1,15,80,0,66,0,0,29,3,2020,1,4,2,8,1,1,1,2,10,50.0
60459,1,1,22,1,1,0,11,3,20,0,0,3,0,4,0,1,65,65,145,0,0,2,2,5,2,1,1,80,0,60,0,0,19,1,2020,1,22,2,8,1,1,1,2,1,25.0
60460,1,1,39,1,1,4,11,20,20,0,0,1,0,2,0,1,100,72,180,0,4,3,4,8,8,1,14,6,1,80,96,89,2,5,2020,7,12,2,24,1,1,4,1,1,100.0
60461,1,1,70,1,1,0,11,3,20,0,0,5,0,1,1,1,58,76,220,0,0,3,3,8,1,1,1,80,0,78,96,0,8,5,2020,6,19,2,8,1,1,1,1,1,16.66666667
60469,1,1,19,1,1,4,11,20,20,9,0,1,0,2,0,1,999,70,200,0,4,6,1,1,8,1,14,12,0,7,96,28,25,4,2020,7,4,2,1,5,1,8,3,1,100.0
60470,1,1,31,1,1,0,11,3,9,0,0,4,0,1,0,1,65,66,135,0,0,3,7,1,1,1,1,80,0,13,96,0,1,3,2020,1,4,2,8,1,1,1,3,10,20.0
60471,1,1,58,1,1,4,11,1,20,0,0,1,0,1,0,1,998,70,180,0,0,2,3,1,2,1,1,8,1,13,0,0,1,5,2020,6,20,2,38,1,1,5,2,1,100.0
60472,1,1,36,1,1,1,11,3,20,0,0,1,0,2,6,1,65,66,250,0,0,3,4,8,8,1,15,10,0,66,96,0,10,2,2020,2,23,2,1,1,1,1,3,1,50.0
60473,1,1,25,2,1,4,11,3,9,0,0,1,0,1,0,1,100,63,135,0,4,3,6,8,8,1,1,51,1,13,96,0,5,1,2020,1,5,2,12,1,1,1,3,1,16.66666667
60478,1,1,64,1,1,4,11,20,20,9,0,1,0,3,6,1,998,71,207,0,0,3,4,1,2,1,1,12,0,66,96,0,7,3,2020,7,5,2,25,1,1,3,2,10,100.0
60479,1,1,30,2,1,0,11,3,9,0,0,1,0,2,0,1,65,64,180,0,4,2,3,8,2,1,1,80,0,60,0,0,9,3,2020,2,5,2,8,1,1,1,3,1,50.0
